player,win
2018-213Snake EsportsTeam WE:Maestr0,1
2018-213Snake EsportsTeam WE:Hudie,1
2018-213Snake EsportsTeam WE:Flandre,1
2018-213Snake EsportsTeam WE:GENTLE,0
2018-213Snake EsportsTeam WE:Condi,0
2018-213Snake EsportsTeam WE:xiye,0
2018-213Snake EsportsTeam WE:Missing,0
2018-213Snake EsportsTeam WE:957,0
2018-211Topsports GamingTeam WE:Qiuqiu,1
2018-211Topsports GamingTeam WE:Xx,1
2018-211Topsports GamingTeam WE:Ggoong,1
2018-211Topsports GamingTeam WE:CAT,1
2018-211Topsports GamingTeam WE:MaRin,1
2018-211Topsports GamingTeam WE:GENTLE,0
2018-211Topsports GamingTeam WE:Condi,0
2018-211Topsports GamingTeam WE:xiye,0
2018-211Topsports GamingTeam WE:Ben,0
2018-211Topsports GamingTeam WE:957,0
2018-212Topsports GamingTeam WE:Qiuqiu,1
2018-212Topsports GamingTeam WE:Xx,1
2018-212Topsports GamingTeam WE:Ggoong,1
2018-212Topsports GamingTeam WE:CAT,1
2018-212Topsports GamingTeam WE:MaRin,1
2018-212Topsports GamingTeam WE:imp,0
2018-212Topsports GamingTeam WE:Condi,0
2018-212Topsports GamingTeam WE:xiye,0
2018-212Topsports GamingTeam WE:Ben,0
2018-212Topsports GamingTeam WE:957,0
2018-211Topsports GamingRogue Warriors:Qiuqiu,0
2018-211Topsports GamingRogue Warriors:Xx,0
2018-211Topsports GamingRogue Warriors:Ggoong,0
2018-211Topsports GamingRogue Warriors:CAT,0
2018-211Topsports GamingRogue Warriors:Lies,0
2018-211Topsports GamingRogue Warriors:SmLz,1
2018-211Topsports GamingRogue Warriors:Flawless,1
2018-211Topsports GamingRogue Warriors:Doinb,1
2018-211Topsports GamingRogue Warriors:killua,1
2018-211Topsports GamingRogue Warriors:Mouse,1
2018-212Topsports GamingRogue Warriors:Qiuqiu,0
2018-212Topsports GamingRogue Warriors:Xx,0
2018-212Topsports GamingRogue Warriors:Ggoong,0
2018-212Topsports GamingRogue Warriors:CAT,0
2018-212Topsports GamingRogue Warriors:Lies,0
2018-212Topsports GamingRogue Warriors:SmLz,1
2018-212Topsports GamingRogue Warriors:Flawless,1
2018-212Topsports GamingRogue Warriors:Doinb,1
2018-212Topsports GamingRogue Warriors:killua,1
2018-212Topsports GamingRogue Warriors:Mouse,1
2018-211Vici GamingBilibili Gaming:Snow,0
2018-211Vici GamingBilibili Gaming:Swift,0
2018-211Vici GamingBilibili Gaming:FireRain,0
2018-211Vici GamingBilibili Gaming:Caveman,0
2018-211Vici GamingBilibili Gaming:Aodi,0
2018-211Vici GamingBilibili Gaming:jinjiao,1
2018-211Vici GamingBilibili Gaming:Chieftain,1
2018-211Vici GamingBilibili Gaming:Mole,1
2018-211Vici GamingBilibili Gaming:road,1
2018-211Vici GamingBilibili Gaming:AmazingJ,1
2018-212Bilibili GamingVici Gaming:jinjiao,0
2018-212Bilibili GamingVici Gaming:Chieftain,0
2018-212Bilibili GamingVici Gaming:Mole,0
2018-212Bilibili GamingVici Gaming:road,0
2018-212Bilibili GamingVici Gaming:AmazingJ,0
2018-212Bilibili GamingVici Gaming:Snow,1
2018-212Bilibili GamingVici Gaming:Swift,1
2018-212Bilibili GamingVici Gaming:FireRain,1
2018-212Bilibili GamingVici Gaming:Caveman,1
2018-212Bilibili GamingVici Gaming:Aodi,1
2018-213Vici GamingBilibili Gaming:Snow,0
2018-213Vici GamingBilibili Gaming:Swift,0
2018-213Vici GamingBilibili Gaming:FireRain,0
2018-213Vici GamingBilibili Gaming:Caveman,0
2018-213Vici GamingBilibili Gaming:Aodi,0
2018-213Vici GamingBilibili Gaming:jinjiao,1
2018-213Vici GamingBilibili Gaming:M1anhua,1
2018-213Vici GamingBilibili Gaming:Athena,1
2018-213Vici GamingBilibili Gaming:road,1
2018-213Vici GamingBilibili Gaming:AmazingJ,1
720269:Thaldrin,1
720269:Move,1
720269:Frozen,1
720269:Padden,1
720269:Zergsting,1
720269:Panky,0
720269:Crush,0
720269:LongB,0
720269:Route,0
720269:Kairos,0
730313:Ragner,0
730313:Stefan,0
730313:Milica,0
730313:Hades,0
730313:Tolerant,0
730313:Armut,1
730313:Trix,1
730313:telracS,1
730313:Innaxe,1
730313:Revanche,1
730319:Hioss,0
730319:Wisdom,0
730319:Naru,0
730319:Rain,0
730319:Rogu,0
730319:Elwind,1
730319:Mojito,1
730319:MagiFelix,1
730319:Madness,1
730319:Zzus,1
730341:fabFabulous,1
730341:Stomaged,1
730341:GBM,1
730341:Zeitnot,1
730341:SnowFlower,1
730341:Broken Blade,0
730341:Closer,0
730341:Abbedagge,0
730341:Freeze,0
730341:Dumbledoge,0
730443:Armut,1
730443:Trix,1
730443:telracS,1
730443:Innaxe,1
730443:Revanche,1
730443:Elwind,0
730443:Mojito,0
730443:MagiFelix,0
730443:Madness,0
730443:Zzus,0
730451:Panky,1
730451:Crush,1
730451:LongB,1
730451:Route,1
730451:Kairos,1
730451:Ragner,0
730451:Stefan,0
730451:Milica,0
730451:Hades,0
730451:Tolerant,0
730462:fabFabulous,0
730462:Stomaged,0
730462:GBM,0
730462:Zeitnot,0
730462:SnowFlower,0
730462:Thaldrin,1
730462:Move,1
730462:Frozen,1
730462:Padden,1
730462:Zergsting,1
730531:Elwind,1
730531:Mojito,1
730531:MagiFelix,1
730531:Madness,1
730531:Zzus,1
730531:Panky,0
730531:Crush,0
730531:LongB,0
730531:Route,0
730531:Kairos,0
730539:Armut,0
730539:Trix,0
730539:telracS,0
730539:Innaxe,0
730539:Revanche,0
730539:Broken Blade,1
730539:Closer,1
730539:Abbedagge,1
730539:Freeze,1
730539:Dumbledoge,1
730557:Thaldrin,1
730557:Move,1
730557:Frozen,1
730557:Padden,1
730557:Zergsting,1
730557:Ragner,0
730557:Stefan,0
730557:Milica,0
730557:Hades,0
730557:Tolerant,0
730558:fabFabulous,1
730558:Stomaged,1
730558:GBM,1
730558:Zeitnot,1
730558:SnowFlower,1
730558:Hioss,0
730558:Wisdom,0
730558:Naru,0
730558:Rain,0
730558:Rogu,0
730992:Smeb,0
730992:Rush,0
730992:Ucal,0
730992:Deft,0
730992:Mata,0
730992:Khan,1
730992:Peanut,1
730992:Bdd,1
730992:PraY,1
730992:GorillA,1
731015:Khan,1
731015:Peanut,1
731015:Bdd,1
731015:PraY,1
731015:GorillA,1
731015:Smeb,0
731015:Rush,0
731015:Ucal,0
731015:Deft,0
731015:Mata,0
731020:Kiin,1
731020:Spirit,1
731020:Kuro,1
731020:Aiming,1
731020:TusiN,1
731020:Crazy,0
731020:Trick,0
731020:Tempt,0
731020:Ghost,0
731020:IgNar,0
731037:Crazy,0
731037:Trick,0
731037:Tempt,0
731037:Ghost,0
731037:IgNar,0
731037:Kiin,1
731037:Spirit,1
731037:Kuro,1
731037:Aiming,1
731037:TusiN,1
721201:Sword,1
721201:Tarzan,1
721201:Rather,1
721201:Viper,1
721201:Lehends,1
721201:SoHwan,0
721201:KaKAO,0
721201:Grace,0
721201:Teddy,0
721201:Nova,0
721223:SoHwan,0
721223:UmTi,0
721223:Grace,0
721223:Teddy,0
721223:Nova,0
721223:Sword,1
721223:Tarzan,1
721223:Chovy,1
721223:Viper,1
721223:Lehends,1
721233:Thal,1
721233:Blossom,1
721233:Pirean,1
721233:Leo,1
721233:Effort,1
721233:ADD,0
721233:Yondu,0
721233:Ian,0
721233:Pilot,0
721233:Max,0
721271:ADD,1
721271:Yondu,1
721271:Ian,1
721271:Pilot,1
721271:Max,1
721271:Thal,0
721271:Blossom,0
721271:Pirean,0
721271:Leo,0
721271:Effort,0
721274:Thal,0
721274:Blossom,0
721274:Pirean,0
721274:Leo,0
721274:Effort,0
721274:ADD,1
721274:Yondu,1
721274:Ian,1
721274:Pilot,1
721274:Max,1
721278:CuVee,1
721278:Haru,1
721278:Fly,1
721278:Ruler,1
721278:CoreJJ,1
721278:Lindarang,0
721278:SeongHwan,0
721278:Lava,0
721278:Sangyoon,0
721278:Key,0
721292:Lindarang,1
721292:SeongHwan,1
721292:Lava,1
721292:Sangyoon,1
721292:Key,1
721292:Mong,0
721292:Haru,0
721292:Fly,0
721292:Ruler,0
721292:CoreJJ,0
721302:CuVee,1
721302:Haru,1
721302:Fly,1
721302:Ruler,1
721302:CoreJJ,1
721302:Lindarang,0
721302:SeongHwan,0
721302:Lava,0
721302:Sangyoon,0
721302:Key,0
721397:Khan,1
721397:Peanut,1
721397:Bdd,1
721397:PraY,1
721397:GorillA,1
721397:Kiin,0
721397:Spirit,0
721397:Kuro,0
721397:Aiming,0
721397:TusiN,0
731222:Kiin,1
731222:Mowgli,1
731222:Kuro,1
731222:Kramer,1
731222:TusiN,1
731222:Khan,0
731222:Peanut,0
731222:Bdd,0
731222:PraY,0
731222:GorillA,0
731229:Khan,1
731229:Peanut,1
731229:Bdd,1
731229:PraY,1
731229:GorillA,1
731229:Kiin,0
731229:Mowgli,0
731229:Kuro,0
731229:Kramer,0
731229:TusiN,0
731236:Crazy,0
731236:Trick,0
731236:Tempt,0
731236:Ghost,0
731236:IgNar,0
731236:Smeb,1
731236:Rush,1
731236:Ucal,1
731236:Deft,1
731236:Mata,1
731255:Smeb,1
731255:Rush,1
731255:Ucal,1
731255:Deft,1
731255:Mata,1
731255:Crazy,0
731255:Trick,0
731255:Tempt,0
731255:Ghost,0
731255:IgNar,0
721524:Sword,1
721524:Tarzan,1
721524:Viper,1
721524:Chovy,1
721524:Lehends,1
721524:Thal,0
721524:Blank,0
721524:Faker,0
721524:Bang,0
721524:Wolf,0
721567:Thal,0
721567:Blank,0
721567:Faker,0
721567:Bang,0
721567:Wolf,0
721567:Sword,1
721567:Tarzan,1
721567:Chovy,1
721567:Viper,1
721567:Lehends,1
721603:ADD,1
721603:Yondu,1
721603:Ian,1
721603:Pilot,1
721603:Max,1
721603:SoHwan,0
721603:UmTi,0
721603:Grace,0
721603:Teddy,0
721603:Nova,0
721613:SoHwan,0
721613:UmTi,0
721613:Grace,0
721613:Teddy,0
721613:Nova,0
721613:ADD,1
721613:Yondu,1
721613:Ian,1
721613:Pilot,1
721613:Max,1
1002580017:Ruin,0
1002580017:Djoko,0
1002580017:Betsy,0
1002580017:Steeelback,0
1002580017:SirNukesAlot,0
1002580017:WhiteKnight,1
1002580017:Kold,1
1002580017:Exileh,1
1002580017:Samux,1
1002580017:Totoro,1
1002580026:Profit,1
1002580026:Memento,1
1002580026:Blanc,1
1002580026:HeaQ,1
1002580026:Norskeren,1
1002580026:Cabochard,0
1002580026:Gilius,0
1002580026:Jiizuke,0
1002580026:Attila,0
1002580026:Jactroll,0
1002570036:Wunder,1
1002570036:Jankos,1
1002570036:Perkz,1
1002570036:Hjarnan,1
1002570036:Wadid,1
1002570036:Vizicsacsi,0
1002570036:Amazing,0
1002570036:Nukeduck,0
1002570036:Upset,0
1002570036:Vander,0
1002580040:sOAZ,1
1002580040:Broxah,1
1002580040:Caps,1
1002580040:Bwipo,1
1002580040:Hylissang,1
1002580040:Smittyj,0
1002580040:Shook,0
1002580040:Selfie,0
1002580040:Sheriff,0
1002580040:promisq,0
1002580047:Alphari,1
1002580047:Maxlore,1
1002580047:Sencux,1
1002580047:Hans Sama,1
1002580047:Mikyx,1
1002580047:Odoamne,0
1002580047:Xerxe,0
1002580047:Nisqy,0
1002580047:Kobbe,0
1002580047:kaSing,0
720047:Shiro,1
720047:Blaber,1
720047:Jensen,1
720047:Sneaky,1
720047:Smoothie,1
720047:Brandini,0
720047:Levi,0
720047:Linsanity,0
720047:Rikara,0
720047:Stunt,0
710035:Dhokla,1
710035:Fanatiik,1
710035:Palafox,1
710035:Eclipse,1
710035:Gate,1
710035:PieCakeLord,0
710035:MikeYeung,0
710035:Ablazeolive,0
710035:MrRallez,0
710035:Shady,0
720057:Ngo,1
720057:AnDa,1
720057:Pekin Woof,1
720057:Erry,1
720057:JayJ,1
720057:zig,0
720057:Potluck,0
720057:bobqin,0
720057:Benji,0
720057:Sheep,0
710043:V1per,1
710043:Hard,1
710043:Insanity,1
710043:Shoryu,1
710043:Joey,1
710043:Maxtrobo,0
710043:Moon,0
710043:Sun,0
710043:Piglet,0
710043:Vulcan,0
720073:FallnBandit,1
720073:Wiggily,1
720073:Tuesday,1
720073:Auto,1
720073:Fill,1
720073:NintendudeX,0
720073:OddOrange,0
720073:Yusui,0
720073:Lost,0
720073:Adrian,0
1002580061:Profit,0
1002580061:Memento,0
1002580061:Blanc,0
1002580061:HeaQ,0
1002580061:Norskeren,0
1002580061:Vizicsacsi,1
1002580061:Amazing,1
1002580061:Nukeduck,1
1002580061:Upset,1
1002580061:Vander,1
1002570081:Alphari,1
1002570081:Maxlore,1
1002570081:Sencux,1
1002570081:Hans Sama,1
1002570081:Mikyx,1
1002570081:Ruin,0
1002570081:Djoko,0
1002570081:Betsy,0
1002570081:Steeelback,0
1002570081:SirNukesAlot,0
1002580095:WhiteKnight,1
1002580095:Kold,1
1002580095:Exileh,1
1002580095:Samux,1
1002580095:Totoro,1
1002580095:Odoamne,0
1002580095:Xerxe,0
1002580095:Nisqy,0
1002580095:Kobbe,0
1002580095:kaSing,0
1002580100:sOAZ,1
1002580100:Broxah,1
1002580100:Caps,1
1002580100:Bwipo,1
1002580100:Hylissang,1
1002580100:Cabochard,0
1002580100:Gilius,0
1002580100:Jiizuke,0
1002580100:Attila,0
1002580100:Jactroll,0
1002650020:Darshan,0
1002650020:Reignover,0
1002650020:huhi,0
1002650020:Stixxay,0
1002650020:Biofrost,0
1002650020:Impact,1
1002650020:Xmithie,1
1002650020:Pobelter,1
1002650020:Doublelift,1
1002650020:Olleh,1
1002650030:Hauntzer,0
1002650030:Grig,0
1002650030:Bjergsen,0
1002650030:Zven,0
1002650030:Mithy,0
1002650030:Solo,1
1002650030:LirA,1
1002650030:Febiven,1
1002650030:Apollo,1
1002650030:Hakuho,1
731589:Smeb,1
731589:Score,1
731589:Ucal,1
731589:Deft,1
731589:Mata,1
731589:CuVee,0
731589:Haru,0
731589:Fly,0
731589:Ruler,0
731589:CoreJJ,0
731603:CuVee,0
731603:Ambition,0
731603:Ruler,0
731603:Fly,0
731603:CoreJJ,0
731603:Smeb,1
731603:Score,1
731603:Ucal,1
731603:Deft,1
731603:Mata,1
731624:Lindarang,1
731624:SeongHwan,1
731624:Lava,1
731624:Sangyoon,1
731624:Key,1
731624:Kiin,0
731624:Spirit,0
731624:Kuro,0
731624:Kramer,0
731624:TusiN,0
731660:Kiin,1
731660:Spirit,1
731660:Kuro,1
731660:Aiming,1
731660:TusiN,1
731660:Lindarang,0
731660:SeongHwan,0
731660:Sangyoon,0
731660:Lava,0
731660:Key,0
731666:Lindarang,1
731666:SeongHwan,1
731666:Lava,1
731666:Sangyoon,1
731666:Key,1
731666:Kiin,0
731666:Spirit,0
731666:Kuro,0
731666:Aiming,0
731666:TusiN,0
720081:Shiro,1
720081:Blaber,1
720081:Jensen,1
720081:Sneaky,1
720081:Smoothie,1
720081:zig,0
720081:Potluck,0
720081:bobqin,0
720081:Benji,0
720081:Sheep,0
710069:Maxtrobo,0
710069:Moon,0
710069:Sun,0
710069:Piglet,0
710069:Vulcan,0
710069:FallnBandit,1
710069:Wiggily,1
710069:Tuesday,1
710069:Auto,1
710069:Fill,1
720085:Ngo,0
720085:AnDa,0
720085:Pekin Woof,0
720085:Erry,0
720085:JayJ,0
720085:PieCakeLord,1
720085:MikeYeung,1
720085:Ablazeolive,1
720085:MrRallez,1
720085:Shady,1
710072:Brandini,1
710072:Levi,1
710072:Linsanity,1
710072:Rikara,1
710072:Stunt,1
710072:NintendudeX,0
710072:OddOrange,0
710072:Yusui,0
710072:Lost,0
710072:Adrian,0
720091:V1per,1
720091:Hard,1
720091:Insanity,1
720091:Shoryu,1
720091:Joey,1
720091:Dhokla,0
720091:Fanatiik,0
720091:Palafox,0
720091:Eclipse,0
720091:Gate,0
1002650038:Allorim,1
1002650038:Akaadian,1
1002650038:PowerOfEvil,1
1002650038:Arrow,1
1002650038:BIG,1
1002650038:Fenix,0
1002650038:Dardoch,0
1002650038:Huni,0
1002650038:Altec,0
1002650038:Feng,0
1002650047:Ssumday,1
1002650047:Meteos,1
1002650047:Ryu,1
1002650047:Cody Sun,1
1002650047:aphromoo,1
1002650047:Flame,0
1002650047:Santorin,0
1002650047:Keane,0
1002650047:WILDTURTLE,0
1002650047:Kwon,0
1002650052:Lourlo,1
1002650052:Contractz,1
1002650052:Deftly,1
1002650052:Mickey,1
1002650052:Matt,1
1002650052:Licorice,0
1002650052:Svenskeren,0
1002650052:Goldenglue,0
1002650052:Keith,0
1002650052:Zeyzal,0
1002650060:Flame,1
1002650060:Santorin,1
1002650060:WILDTURTLE,1
1002650060:Keane,1
1002650060:Kwon,1
1002650060:Allorim,0
1002650060:Akaadian,0
1002650060:PowerOfEvil,0
1002650060:Arrow,0
1002650060:BIG,0
1002650062:Licorice,0
1002650062:Svenskeren,0
1002650062:Goldenglue,0
1002650062:Keith,0
1002650062:Zeyzal,0
1002650062:Ssumday,1
1002650062:Meteos,1
1002650062:Ryu,1
1002650062:Cody Sun,1
1002650062:aphromoo,1
1002650062:Profit,0
1002650062:Memento,0
1002650062:Blanc,0
1002650062:HeaQ,0
1002650062:Norskeren,0
1002650062:WhiteKnight,1
1002650062:Kold,1
1002650062:Exileh,1
1002650062:Samux,1
1002650062:Totoro,1
1002650069:Impact,1
1002650069:Xmithie,1
1002650069:Pobelter,1
1002650069:Doublelift,1
1002650069:Olleh,1
1002650069:Hauntzer,0
1002650069:Grig,0
1002650069:Bjergsen,0
1002650069:Zven,0
1002650069:Mithy,0
1002650078:Solo,0
1002650078:LirA,0
1002650078:Febiven,0
1002650078:Apollo,0
1002650078:Hakuho,0
1002650078:Darshan,1
1002650078:Reignover,1
1002650078:huhi,1
1002650078:Stixxay,1
1002650078:Biofrost,1
1002650084:Huni,1
1002650084:Dardoch,1
1002650084:Fenix,1
1002650084:Altec,1
1002650084:Feng,1
1002650084:Lourlo,0
1002650084:Contractz,0
1002650084:Mickey,0
1002650084:Deftly,0
1002650084:Matt,0
1670310:Liang,1
1670310:Kongyue,1
1670310:Uniboy,1
1670310:Breeze,1
1670310:K,1
1670310:3z,0
1670310:Crash,0
1670310:Apex,0
1670310:Deul,0
1670310:Dreamer,0
1670342:3z,0
1670342:Crash,0
1670342:Apex,0
1670342:Deul,0
1670342:Dreamer,0
1670342:Liang,1
1670342:Kongyue,1
1670342:Uniboy,1
1670342:Breeze,1
1670342:K,1
1670372:Ziv,0
1670372:Westdoor,0
1670372:Wako,0
1670372:An,0
1670372:Albis,0
1670372:Hanabi,1
1670372:Moojin,1
1670372:Maple,1
1670372:Betty,1
1670372:SwordArt,1
1670387:Ziv,0
1670387:Wako,0
1670387:Westdoor,0
1670387:An,0
1670387:Albis,0
1670387:Hanabi,1
1670387:Moojin,1
1670387:Maple,1
1670387:Betty,1
1670387:SwordArt,1
1660361:Ninuo,0
1660361:Epic,0
1660361:Moonblack,0
1660361:Art,0
1660361:Zest,0
1660361:Rest,1
1660361:Breaker,1
1660361:FoFo,1
1660361:Lilv,1
1660361:Ysera,1
1660411:Rest,1
1660411:Breaker,1
1660411:FoFo,1
1660411:Lilv,1
1660411:Ysera,1
1660411:Ninuo,0
1660411:Epic,0
1660411:Moonblack,0
1660411:Art,0
1660411:Zest,0
1660433:erssu,1
1660433:Gemini,1
1660433:cyeol,1
1660433:Unified,1
1660433:Kaiwing,1
1660433:PK,0
1660433:baybay,0
1660433:Wuji,0
1660433:Stitch,0
1660433:Koala,0
1660451:erssu,1
1660451:Gemini,1
1660451:cyeol,1
1660451:Unified,1
1660451:Kaiwing,1
1660451:PK,0
1660451:baybay,0
1660451:Wuji,0
1660451:Stitch,0
1660451:Koala,0
750141:Tay,0
750141:Shini,0
750141:Envy,0
750141:Absolut,0
750141:RedBert,0
750141:Jisu,1
750141:Shrimp,1
750141:Goku,1
750141:brTT,1
750141:esA,1
740134:Jisu,0
740134:Shrimp,0
740134:Goku,0
740134:brTT,0
740134:esA,0
740134:Tay,1
740134:Shini,1
740134:Envy,1
740134:Absolut,1
740134:RedBert,1
740135:Jisu,1
740135:Shrimp,1
740135:Goku,1
740135:brTT,1
740135:esA,1
740135:Tay,0
740135:Shini,0
740135:Envy,0
740135:Absolut,0
740135:RedBert,0
760773:Robo,0
760773:Yampi,0
760773:Brucer,0
760773:Rakin,0
760773:Baiano,0
760773:SkyBart,1
760773:Minerva,1
760773:Vert,1
760773:LUSKKA,1
760773:Professor,1
760781:SkyBart,0
760781:Minerva,0
760781:Lynkez,0
760781:LUSKKA,0
760781:Professor,0
760781:Rakin,1
760781:Robo,1
760781:Yampi,1
760781:Brucer,1
760781:Baiano,1
760784:Rakin,1
760784:Yampi,1
760784:Brucer,1
760784:Robo,1
760784:Baiano,1
760784:SkyBart,0
760784:LUSKKA,0
760784:Minerva,0
760784:Vert,0
760784:Professor,0
740201:Fitz,1
740201:Cariok,1
740201:Sarkis,1
740201:Anyyy,1
740201:Cabu,1
740201:Yang,0
740201:Revolta,0
740201:tockers,0
740201:micaO,0
740201:Jockster,0
740202:Yang,1
740202:Revolta,1
740202:tockers,1
740202:micaO,1
740202:Jockster,1
740202:Fitz,0
740202:Cariok,0
740202:Anyyy,0
740202:Damage,0
740202:Cabu,0
740204:Yang,0
740204:Revolta,0
740204:micaO,0
740204:tockers,0
740204:Jockster,0
740204:Fitz,1
740204:Cariok,1
740204:Anyyy,1
740204:Damage,1
740204:Cabu,1
740210:LEP,0
740210:Chaser,0
740210:Sky,0
740210:Sacy,0
740210:Loop,0
740210:Zantins,1
740210:Ranger,1
740210:dyNquedo,1
740210:TitaN,1
740210:Wos,1
740212:Zantins,1
740212:Ranger,1
740212:dyNquedo,1
740212:TitaN,1
740212:Riyev,1
740212:LEP,0
740212:Chaser,0
740212:Sky,0
740212:Sacy,0
740212:Loop,0
721794:Thal,1
721794:Blank,1
721794:Bang,1
721794:Faker,1
721794:Effort,1
721794:SoHwan,0
721794:KaKAO,0
721794:Grace,0
721794:Teddy,0
721794:Nova,0
731732:SoHwan,0
731732:UmTi,0
731732:Grace,0
731732:Teddy,0
731732:Nova,0
731732:Thal,1
731732:Blank,1
731732:Faker,1
731732:Bang,1
731732:Effort,1
731735:Crazy,0
731735:Trick,0
731735:Tempt,0
731735:Ghost,0
731735:IgNar,0
731735:Khan,1
731735:Peanut,1
731735:Bdd,1
731735:PraY,1
731735:GorillA,1
731750:Khan,1
731750:Peanut,1
731750:Bdd,1
731750:PraY,1
731750:GorillA,1
731750:Crazy,0
731750:Trick,0
731750:Tempt,0
731750:Ghost,0
731750:IgNar,0
2018-221Suning GamingBilibili Gaming:Fury,1
2018-221Suning GamingBilibili Gaming:H4cker,1
2018-221Suning GamingBilibili Gaming:fenfen,1
2018-221Suning GamingBilibili Gaming:Yoon,1
2018-221Suning GamingBilibili Gaming:XiaoAL,1
2018-221Suning GamingBilibili Gaming:jinjiao,0
2018-221Suning GamingBilibili Gaming:Chieftain,0
2018-221Suning GamingBilibili Gaming:Mole,0
2018-221Suning GamingBilibili Gaming:road,0
2018-221Suning GamingBilibili Gaming:AmazingJ,0
2018-222Suning GamingBilibili Gaming:Fury,1
2018-222Suning GamingBilibili Gaming:H4cker,1
2018-222Suning GamingBilibili Gaming:fenfen,1
2018-222Suning GamingBilibili Gaming:Yoon,1
2018-222Suning GamingBilibili Gaming:XiaoAL,1
2018-222Suning GamingBilibili Gaming:jinjiao,0
2018-222Suning GamingBilibili Gaming:Chieftain,0
2018-222Suning GamingBilibili Gaming:Mole,0
2018-222Suning GamingBilibili Gaming:road,0
2018-222Suning GamingBilibili Gaming:AmazingJ,0
2018-221Edward GamingOMG:iBOY,1
2018-221Edward GamingOMG:ClearLove,1
2018-221Edward GamingOMG:Scout,1
2018-221Edward GamingOMG:meiko,1
2018-221Edward GamingOMG:ray,1
2018-221Edward GamingOMG:Chelly,0
2018-221Edward GamingOMG:Mountain,0
2018-221Edward GamingOMG:icon,0
2018-221Edward GamingOMG:Five,0
2018-221Edward GamingOMG:Xiyang,0
2018-222OMGEdward Gaming:Chelly,0
2018-222OMGEdward Gaming:Mountain,0
2018-222OMGEdward Gaming:icon,0
2018-222OMGEdward Gaming:Five,0
2018-222OMGEdward Gaming:Xiyang,0
2018-222OMGEdward Gaming:iBOY,1
2018-222OMGEdward Gaming:ClearLove,1
2018-222OMGEdward Gaming:Scout,1
2018-222OMGEdward Gaming:meiko,1
2018-222OMGEdward Gaming:ray,1
2018-221Team WEEdward Gaming:Mystic,0
2018-221Team WEEdward Gaming:Pepper,0
2018-221Team WEEdward Gaming:xiye,0
2018-221Team WEEdward Gaming:Missing,0
2018-221Team WEEdward Gaming:957,0
2018-221Team WEEdward Gaming:iBOY,1
2018-221Team WEEdward Gaming:ClearLove,1
2018-221Team WEEdward Gaming:Scout,1
2018-221Team WEEdward Gaming:meiko,1
2018-221Team WEEdward Gaming:ray,1
2018-222Edward GamingTeam WE:iBOY,1
2018-222Edward GamingTeam WE:ClearLove,1
2018-222Edward GamingTeam WE:Scout,1
2018-222Edward GamingTeam WE:meiko,1
2018-222Edward GamingTeam WE:ray,1
2018-222Edward GamingTeam WE:Mystic,0
2018-222Edward GamingTeam WE:Condi,0
